sample_number,time_approx,sampling_rate_hz
8437,42.185,123.65647572157198
8438,42.19,492.462604203358
8439,42.195,122.79485903328747
8440,42.2,493.6217488525362
8441,42.205,122.4006770362156
8442,42.21,498.1358669833729
8443,42.215,124.02211774446317
8444,42.22,480.0073243305104
8445,42.225,122.82722267775566
8446,42.230000000000004,491.82739212007505
8447,42.235,123.47446200947923
8448,42.24,982.7328959700094
8449,42.245,123.30385700846661
8450,42.25,491.5968120018753
8451,42.255,122.35782840806324
8452,42.26,489.87432842793737
8453,42.265,123.44902283965152
8454,42.27,490.0460334151186
8455,42.275,114.75523939808481
8456,42.28,994.6179748636472
8457,42.285000000000004,122.96045263991088
8458,42.29,486.4089064130813
8459,42.295,123.60545781392744
8460,42.300000000000004,495.1368197379294
8461,42.305,122.5616270235521
8462,42.31,496.19117473086476
8463,42.315,123.875601760241
8464,42.32,476.0844494892168
8465,42.325,121.6939592642024
8466,42.33,994.853889943074
8467,42.335,117.37900540116979
8468,42.34,471.64106600697176
8469,42.345,123.5180964160556
8470,42.35,486.35250463821893
8471,42.355000000000004,123.5180964160556
8472,42.36,977.0100163056138
8473,42.365,123.25312959153688
8474,42.37,491.82739212007505
8475,42.375,96.8013109003208
8476,42.38,966.8750576302443
8477,42.385,141.2746808582303
8478,42.39,332.19578647235863
8479,42.395,124.05880091100003
8480,42.4,425.7312220868859
8481,42.405,246.46280408978728
8482,42.410000000000004,125.37900935641049
8483,42.415,329.01663005961717
8484,42.42,164.17347737591984
8485,42.425000000000004,246.11571411806125
8486,42.43,164.73445661992852
8487,42.435,332.1694781024788
8488,42.44,92.24941166120483
8489,42.445,141.47959252512987
8490,42.45,332.03799873337556
8491,42.455,155.2870788596816
8492,42.46,332.43274946500753
8493,42.465,138.7418213092521
8494,42.47,326.8373723992831
8495,42.475,154.4920254889683
8496,42.480000000000004,327.2964494732735
8497,42.485,91.99043754797675
8498,42.49,306.1312312969856
8499,42.495,123.159032182288
8500,42.5,495.4877731836976
8501,42.505,123.49627535847834
8502,42.51,486.91711167866265
8503,42.515,116.84599955426789
8504,42.52,330.5985654607078
8505,42.525,140.77680069812715
8506,42.53,329.09407610827776
8507,42.535000000000004,164.8510002751248
8508,42.54,326.5066168457107
8509,42.545,140.73901080464398
8510,42.550000000000004,328.090112640801
8511,42.555,140.35283094632578
8512,42.56,492.7518796992481
8513,42.565,123.40180646679808
8514,42.57,326.65919003115266
8515,42.575,141.5512132563869
8516,42.58,329.09407610827776
8517,42.585,163.30415823080517
8518,42.59,328.1671230733119
8519,42.595,141.1320703926781
8520,42.6,322.04422604422604
8521,42.605000000000004,123.46355822442011
8522,42.61,995.3260560037969
8523,42.615,98.99230587679962
8524,42.62,997.6936251189344
8525,42.625,330.8854528242348
8526,42.63,137.34704302835812
8527,42.635,141.2746808582303
8528,42.64,492.98354489891864
8529,42.645,140.17458726020988
8530,42.65,328.57845671758713
8531,42.655,123.83537053439622
8532,42.660000000000004,981.353299017314
8533,42.665,97.84458907784543
8534,42.67,997.9310016654771
8535,42.675000000000004,140.19801450680214
8536,42.68,321.5504446488807
8537,42.685,329.5854156844256
8538,42.69,141.82403462500847
8539,42.695,138.3436902170328
8540,42.7,497.426944971537
8541,42.705,139.85675225075025
8542,42.71,329.4300973923971
8543,42.715,119.50945976749487
8544,42.72,498.96550083273854
8545,42.725,327.32199157171846
8546,42.730000000000004,140.4233151427902
8547,42.735,248.33060982830077
8548,42.74,134.1447532542297
8549,42.745,332.06428627978784
8550,42.75,119.09884430814664
8551,42.755,124.26462832933369
8552,42.76,498.66888598264177
8553,42.765,122.37210795040117
8554,42.77,418.00916882599165
8555,42.775,121.97353651089074
8556,42.78,496.1324816654838
8557,42.785000000000004,123.94881645438694
8558,42.79,498.1950350397909
8559,42.795,122.09425668791663
8560,42.800000000000004,995.5623071445526
8561,42.805,110.26325613186467
8562,42.81,995.5623071445526
8563,42.815,123.16264865658493
8564,42.82,498.49108628476347
8565,42.825,122.18317408529481
8566,42.83,498.1358669833729
8567,42.835,122.6010347549034
8568,42.84,495.0783758262512
8569,42.845,122.25083797254365
8570,42.85,486.4653212711668
8571,42.855000000000004,140.28241747215625
8572,42.86,328.9908228096321
8573,42.865,140.59747921694824
8574,42.87,327.4497618861738
8575,42.875,140.9139593482278
8576,42.88,329.76680556647534
8577,42.885,123.2422648605765
8578,42.89,978.6056929538031
8579,42.895,123.04341703825393
8580,42.9,493.73796350794584
8581,42.905,109.00524975310567
8582,42.910000000000004,497.66302800189845
8583,42.915,139.49394705334575
8584,42.92,331.8015979748438
8585,42.925000000000004,247.14536562371103
8586,42.93,138.18871903004745
8587,42.935,328.47552666614456
8588,42.94,141.50823211875843
8589,42.945,246.99982333195925
8590,42.95,160.36337220416746
8591,42.955,240.4439348773217
8592,42.96,141.4557350510944
8593,42.965,329.9743529226654
8594,42.97,164.71504869619855
8595,42.975,140.86663308144418
8596,42.980000000000004,246.33253068655665
8597,42.985,123.76228976099144
8598,42.99,405.91348108003484
8599,42.995,109.79565979948168
8600,43.0,495.83922449462113
8601,43.005,123.55448198662621
8602,43.01,199.59569810602454
8603,43.015,122.54730321977443
8604,43.02,491.65443676005157
8605,43.025,122.72300084852387
8606,43.03,491.4240187463386
8607,43.035000000000004,122.45785524510234
8608,43.04,491.9427633122214
8609,43.045,109.01374918778427
8610,43.050000000000004,491.5392007500293
8611,43.055,122.7732927436115
8612,43.06,982.2725995316159
8613,43.065,107.6677276927816
8614,43.07,196.53736938287804
8615,43.075,108.96277245213416
8616,43.08,327.70560200015626
8617,43.085,328.01313834363026
8618,43.09,139.7309524602725
8619,43.095,245.9713816561107
8620,43.1,163.3741284618081
8621,43.105000000000004,122.73018288222384
8622,43.11,245.6976158397282
8623,43.115,122.36853775236317
8624,43.12,494.2616073532878
8625,43.125,122.61537112286959
8626,43.13,491.3664479850047
8627,43.135,122.76251243926711
8628,43.14,493.4475294117647
8629,43.145,109.05059539285529
8630,43.15,981.812734082397
8631,43.155,140.40451243597897
8632,43.160000000000004,322.63876923076924
8633,43.165,140.26365247634016
8634,43.17,327.88492808005003
8635,43.175000000000004,122.425685931115
8636,43.18,491.82739212007505
8637,43.185,122.82722267775566
8638,43.19,490.6192537138847
8639,43.195,140.26365247634016
8640,43.2,491.9427633122214
8641,43.205,122.35068988652607
8642,43.21,491.82739212007505
8643,43.215,122.96766249376998
8644,43.22,485.22720962517354
8645,43.225,140.06224537500836
8646,43.230000000000004,327.7568180042197
8647,43.235,122.22233878252761
8648,43.24,327.9105621139864
8649,43.245,140.51740426814968
8650,43.25,322.53952629960014
8651,43.255,140.3669221244269
8652,43.26,196.67560723998875
8653,43.265,122.515086899372
8654,43.27,489.8171201681654
8655,43.275,122.44713026215916
8656,43.28,490.21785881252924
8657,43.285000000000004,110.90467754303393
8658,43.29,487.5963729365264
8659,43.295,122.74095750907175
8660,43.300000000000004,491.7697268143979
8661,43.305,122.38996206594689
8662,43.31,982.0426129712012
8663,43.315,122.96045263991088
8664,43.32,491.5392007500293
8665,43.325,139.91740334256264
8666,43.33,245.45318352059925
8667,43.335,139.91273600640469
8668,43.34,327.70560200015626
8669,43.345,140.57862984314252
8670,43.35,245.2952804257559
8671,43.355000000000004,246.00023460410557
8672,43.36,163.82720099992187
8673,43.365,244.33787719911453
8674,43.37,196.43611839640315
8675,43.375,140.43742047813566
8676,43.38,208.43333498981266
8677,43.385,123.13010803193988
8678,43.39,491.5968120018753
8679,43.395,122.45428004204135
8680,43.4,491.4240187463386
8681,43.405,122.7732927436115
8682,43.410000000000004,487.3697420404369
8683,43.415,122.93522480801923
8684,43.42,491.5968120018753
8685,43.425000000000004,122.54372279194787
8686,43.43,494.2616073532878
8687,43.435,122.66916237716426
8688,43.44,962.6587101216434
8689,43.445,109.19254399666771
8690,43.45,981.353299017314
8691,43.455,108.93164346561396
8692,43.46,979.5198505371321
8693,43.465,109.08179241112065
8694,43.47,966.206864777701
8695,43.475,109.20960266625006
8696,43.480000000000004,491.7120750293083
8697,43.485,122.38639082606285
8698,43.49,985.0408642555191
8699,43.495,111.84810666666667
8700,43.5,325.97373125048574
8701,43.505,327.50089794643554
8702,43.51,122.65122671579378
8703,43.515,246.0146636166344
8704,43.52,196.88795005398302
8705,43.525,122.71581965534392
8706,43.53,244.25250407640345
8707,43.535000000000004,122.73018288222384
8708,43.54,491.2513469196533
8709,43.545,122.59028467878646
8710,43.550000000000004,977.237651444548
8711,43.555,122.61178671655753
8712,43.56,490.3324760346037
8713,43.565,122.75891942517634
8714,43.57,490.2751607247224
8715,43.575,122.68710328487437
8716,43.58,493.9705570604169
8717,43.585,109.1527611513038
8718,43.59,491.65443676005157
8719,43.595,122.78048066508592
8720,43.6,979.7486568558747
8721,43.605000000000004,140.21207461389315
8722,43.61,327.1432805553389
8723,43.615,140.3669221244269
8724,43.62,325.3668450857187
8725,43.625,140.27303434667738
8726,43.63,327.39864179220984
8727,43.635,139.99679572763685
8728,43.64,327.96184220814763
8729,43.645,121.58107716389355
8730,43.65,492.17366815301574
8731,43.655,140.23082581076562
8732,43.660000000000004,327.2964494732735
8733,43.665,140.59747921694824
8734,43.67,327.3730877302529
8735,43.675000000000004,140.3058807787516
8736,43.68,488.618825722274
8737,43.685,122.7194101468781
8738,43.69,327.39864179220984
8739,43.695,325.5688892338741
8740,43.7,140.22613754137274
8741,43.705,327.9105621139864
8742,43.71,140.04821529934222
8743,43.715,246.13015668094596
8744,43.72,163.20249027237355
8745,43.725,326.1004509407557
8746,43.730000000000004,140.24489250008358
8747,43.735,246.04352672024402
8748,43.74,139.96876459987988
8749,43.745,244.95146878467557
8750,43.75,164.01939621460974
8751,43.755,140.10903260288615
8752,43.76,245.1949023734362
8753,43.765,122.55446470313231
8754,43.77,327.9105621139864
8755,43.775,244.69424187620325
8756,43.78,140.0856350823286
8757,43.785000000000004,244.65142323845077
8758,43.79,140.55978552278822
8759,43.795,244.29518317898538
8760,43.800000000000004,163.55250536166895
8761,43.805,140.44682560942942
8762,43.81,244.6371536891222
8763,43.815,122.73736575659146
8764,43.82,327.52647196626583
8765,43.825,244.965775026282
8766,43.83,122.65122671579378
8767,43.835,327.60321799578224
8768,43.84,122.28291545189505
8769,43.845,246.0723965972426
8770,43.85,195.8582302124679
8771,43.855000000000004,122.66198748318419
8772,43.86,246.02909432191458
8773,43.865,139.7588884075839
8774,43.87,246.08683407650787
8775,43.875,245.45318352059925
8776,43.88,139.75423164067706
8777,43.885,245.8992788884329
8778,43.89,197.0637098289795
8779,43.895,122.45428004204135
8780,43.9,245.74080149988282
8781,43.905,122.45428004204135
8782,43.910000000000004,245.87044961603846
8783,43.915,328.11577876867716
8784,43.92,137.87981591058514
8785,43.925000000000004,246.05796081192068
8786,43.93,140.41861399397388
8787,43.935,243.4444250972198
8788,43.94,196.96191594270957
8789,43.945,122.50793001723282
8790,43.95,244.6371536891222
8791,43.955,140.51269681742045
8792,43.96,244.7513567135438
8793,43.965,244.98008293908066
8794,43.97,140.5503652570203
8795,43.975,243.62825278810408
8796,43.980000000000004,122.89200117198945
8797,43.985,327.88492808005003
8798,43.99,163.01220365332296
8799,43.995,117.19206482257614
8800,44.0,243.65655861508074
8801,44.005,245.98580728403027
8802,44.01,140.47504856319915
8803,44.015,327.9105621139864
8804,44.02,139.59144007721235
8805,44.025,246.14460093896713
8806,44.03,194.8844902890066
8807,44.035000000000004,140.44212288632178
8808,44.04,196.6479441136481
8809,44.045,108.9740964951025
8810,44.050000000000004,491.7697268143979
8811,44.055,108.86096187287498
8812,44.06,984.8095797135478
8813,44.065,140.4280166064015
8814,44.07,244.7513567135438
8815,44.075,244.5658309037901
8816,44.08,140.55978552278822
8817,44.085,245.05164758121057
8818,44.09,163.41868619964154
8819,44.095,140.51740426814968
8820,44.1,243.64240487946557
8821,44.105000000000004,109.2124462960552
8822,44.11,491.9427633122214
8823,44.115,139.1930441708426
8824,44.12,245.52502487853423
8825,44.125,328.14144891253324
8826,44.13,139.64256225862297
8827,44.135,246.08683407650787
8828,44.14,140.25427186089283
8829,44.145,244.73707550472633
8830,44.15,196.78633761846675
8831,44.155,139.90806898162046
8832,44.160000000000004,196.61107204800075
8833,44.165,109.02791785807122
8834,44.17,195.8948204194106
8835,44.175000000000004,109.0080827507342
8836,44.18,481.053331804106
8837,44.185,122.93162167707143
8838,44.19,326.2018976512677
8839,44.195,243.99674229203026
8840,44.2,140.7154024222498
8841,44.205,245.3526762211173
8842,44.21,122.44713026215916
8843,44.215,140.21207461389315
8844,44.22,244.32364420108348
8845,44.225,327.1943209298697
8846,44.230000000000004,122.80564501961703
8847,44.235,244.309412861137
8848,44.24,140.55507523206327
8849,44.245,326.303407499611
8850,44.25,163.34867780503953
8851,44.255,140.5079896820877
8852,44.26,244.98008293908066
8853,44.265,89.28420290780595
8854,44.27,270.2863771104524
8855,44.275,109.09881649109117
8856,44.28,981.353299017314
8857,44.285000000000004,98.06420238011737
8858,44.29,196.61107204800075
8859,44.295,108.89487758652024
8860,44.300000000000004,980.8942937324603
8861,44.305,88.06382800033593
8862,44.31,325.4425822470515
8863,44.315,98.19506484993211
8864,44.32,985.272257458304
8865,44.325,122.69428111744918
8866,44.33,245.09460643954887
8867,44.335,245.3383247543285
8868,44.34,140.3434383992505
8869,44.345,245.09460643954887
8870,44.35,163.76963023700753
8871,44.355000000000004,122.26152859558094
8872,44.36,245.3957406974023
8873,44.365,327.9105621139864
8874,44.37,122.30787624296504
8875,44.375,245.95695772004925
8876,44.38,137.3965342156124
8877,44.385,248.31590787993605
8878,44.39,165.86143625434988
8879,44.395,142.14606703494087
8880,44.4,249.9138413871179
8881,44.405,124.96436658324396
8882,44.410000000000004,249.9883180355227
8883,44.415,249.8542920116757
8884,44.42,121.1281370029168
8885,44.425000000000004,333.1721344030503
8886,44.43,166.69199586678323
8887,44.435,118.57024933567027
8888,44.44,249.9138413871179
8889,44.445,125.01651266766021
8890,44.45,249.79477100827825
8891,44.455,249.9585220500596
8892,44.46,142.86263156102046
8893,44.465,249.89895138226882
8894,44.47,157.97160182290685
8895,44.475,111.06914175250907
8896,44.480000000000004,249.94362672069602
8897,44.485,249.92873316648792
8898,44.49,123.76228976099144
8899,44.495,232.5388922769862
8900,44.5,199.89057808702282
8901,44.505,110.55971742625933
8902,44.51,232.48733440496648
8903,44.515,249.86917669486476
8904,44.52,111.10739072847682
8905,44.525,249.8542920116757
8906,44.53,166.61915544432526
8907,44.535000000000004,124.99788407092832
8908,44.54,249.89895138226882
8909,44.545,199.9001048517777
8910,44.550000000000004,142.85776566757494
8911,44.555,124.98298519026193
8912,44.56,249.94362672069602
8913,44.565,95.44439640459666
8914,44.57,249.02357062281067
8915,44.575,141.4843649856637
8916,44.58,247.15992928697702
8917,44.585,248.63975339379928
8918,44.59,124.70428732829875
8919,44.595,249.88406315162348
8920,44.6,166.62577467026856
8921,44.605000000000004,124.99788407092832
8922,44.61,249.88406315162348
8923,44.615,123.79881936245573
8924,44.62,333.2515493405371
8925,44.625,249.89895138226882
8926,44.63,142.83830540798257
8927,44.635,240.03113196749456
8928,44.64,107.51041960372184
8929,44.645,138.80150903435037
8930,44.65,249.15670666508257
8931,44.655,330.39023237495076
8932,44.660000000000004,140.80515643883442
8933,44.665,246.37593984962405
8934,44.67,126.79274486094317
8935,44.675000000000004,108.57633963241004
8936,44.68,485.00277520814063
8937,44.685,123.16264865658493
8938,44.69,488.9605968757286
8939,44.695,91.27576601671309
8940,44.7,331.8803608165849
8941,44.705,109.96838048294487
8942,44.71,497.7220837783316
8943,44.715,152.65337021400495
8944,44.72,248.5808095774314
8945,44.725,119.6594773479402
8946,44.730000000000004,191.34598540145984
8947,44.735,75.41406404516604
8948,44.74,497.0143381917289
8949,44.745,109.81003246413238
8950,44.75,249.94362672069602
8951,44.755,333.3310021457522
8952,44.76,162.8350027176023
8953,44.765,97.03870624436064
8954,44.77,333.38399173356646
8955,44.775,95.40097805072216
8956,44.78,248.16898408378202
8957,44.785000000000004,123.50354818762699
8958,44.79,197.67668960316712
8959,44.795,329.7927347067149
8960,44.800000000000004,139.69372189841798
8961,44.805,123.78420493448235
8962,44.81,247.37859038631672
8963,44.815,119.23766204230157
8964,44.82,234.77772180240694
8965,44.825,248.6839796039369
8966,44.83,194.75780089153045
8967,44.835,138.97167091878995
8968,44.84,196.72172975001172
8969,44.845,105.08616240322702
8970,44.85,178.5342016770953
8971,44.855000000000004,105.92211727865043
8972,44.86,498.8468125594672
8973,44.865,141.45096452178606
8974,44.87,331.98543612474276
8975,44.875,142.1171687053163
8976,44.88,332.2484157160963
8977,44.885,249.89895138226882
8978,44.89,116.08602031496498
8979,44.895,245.09460643954887
8980,44.9,166.40761753620313
8981,44.905,99.98579227156786
8982,44.910000000000004,174.93030821203652
8983,44.915,109.48041032601603
8984,44.92,498.3726235741445
8985,44.925000000000004,122.85960338615659
8986,44.93,202.3106309087401
8987,44.935,111.07208304644881
8988,44.94,499.9766360710454
8989,44.945,142.82371369223958
8990,44.95,249.973419154896
8991,44.955,333.2250734885199
8992,44.96,116.03784651137055
8993,44.965,249.28998514115898
8994,44.97,142.81398753788008
8995,44.975,232.66788705830143
8996,44.980000000000004,142.2810814478103
8997,44.985,140.6351931330472
8998,44.99,200.05265668224746
8999,44.995,333.0927573062262
9000,45.0,124.96436658324396
9001,45.005,250.01812112541725
9002,45.01,199.90963252466517
9003,45.015,124.95319808144905
9004,45.02,250.03302533532042
9005,45.025,110.20531280380462
9006,45.03,499.9766360710454
9007,45.035000000000004,104.54136237880412
9008,45.04,996.0351460460698
9009,45.045,138.34825345515716
9010,45.050000000000004,246.95619406500236
9011,45.055,333.30451366815004
9012,45.06,124.95319808144905
9013,45.065,250.07774862866682
9014,45.07,199.85248010673274
9015,45.075,124.9792610250298
9016,45.08,226.6456284448287
9017,45.085,110.0751627125761
9018,45.09,996.745247148289
9019,45.095,109.92803040230638
9020,45.1,497.95844710910603
9021,45.105000000000004,140.92816342987703
9022,45.11,325.3668450857187
9023,45.115,141.24137931034483
9024,45.12,242.64167534420918
9025,45.125,332.2747365919354
9026,45.13,123.09758459777537
9027,45.135,333.1721344030503
9028,45.14,124.95319808144905
9029,45.145,286.8488578853782
9030,45.15,166.61253674425996
9031,45.155,142.86263156102046
9032,45.160000000000004,215.96745790639
9033,45.165,119.47201412823654
9034,45.17,498.49108628476347
9035,45.175000000000004,123.02898040596034
9036,45.18,497.4859447277903
9037,45.185,121.55288935257636
9038,45.19,244.33787719911453
9039,45.195,245.7840023439789
9040,45.2,156.0439004427248
9041,45.205,137.4595746075443
9042,45.21,249.83940910173934
9043,45.215,98.92226415094339
9044,45.22,226.49875796522304
9045,45.225,243.24676680392042
9046,45.230000000000004,163.1326669518883
9047,45.235,138.09317485924998
9048,45.24,248.28650920499615
9049,45.245,124.99043418660786
9050,45.25,250.03302533532042
9051,45.255,230.32970895112575
9052,45.26,136.43118758741826
9053,45.265,110.1763639706848
9054,45.27,498.4318478906714
9055,45.275,142.31487513572205
9056,45.28,248.49244623496654
9057,45.285000000000004,142.72651172287067
9058,45.29,249.9585220500596
9059,45.295,333.1456711675933
9060,45.300000000000004,122.95324363146015
9061,45.305,333.4369981715558
9062,45.31,142.80426270811344
9063,45.315,249.92873316648792
9064,45.32,199.91916110581505
9065,45.325,124.96064352748398
9066,45.33,228.83430629057779
9067,45.335,120.8036866359447
9068,45.34,323.0114747785907
9069,45.345,139.55892726425768
9070,45.35,330.39023237495076
9071,45.355000000000004,330.5204097714736
9072,45.36,141.8432194792019
9073,45.365,248.56607798980681
9074,45.37,132.19149673799993
9075,45.375,332.222099009901
9076,45.38,141.46527707511214
9077,45.385,291.635655680712
9078,45.39,197.50913543040122
9079,45.395,140.8382525771465
9080,45.4,194.32468495181615
9081,45.405,122.0232158961976
9082,45.410000000000004,494.9615293839981
9083,45.415,110.83727075735955
9084,45.42,499.79790276453764
9085,45.425000000000004,124.99043418660786
9086,45.43,249.8542920116757
9087,45.435,333.11921213565245
9088,45.44,124.986709577448
9089,45.445,250.03302533532042
9090,45.45,199.85248010673274
9091,45.455,124.99788407092832
9092,45.46,245.94253547554825
9093,45.465,110.46944795617362
9094,45.47,995.5623071445526
9095,45.475,99.29226835850575
9096,45.480000000000004,198.55633402764627
9097,45.485,108.55385889538796
9098,45.49,498.25421715371823
9099,45.495,108.88639667705088
9100,45.5,257.319263803681
9101,45.505,110.09249829387369
9102,45.51,493.15743680188126
9103,45.515,103.38946953263657
9104,45.52,225.1491760158892
9105,45.525,110.04628220601354
9106,45.53,995.7986704653372
9107,45.535000000000004,90.73081249459202
9108,45.54,216.89440479884166
9109,45.545,109.79565979948168
9110,45.550000000000004,183.40565831474922
9111,45.555,99.32753925213726
9112,45.56,498.1358669833729
9113,45.565,124.13590623890138
9114,45.57,198.09682142351107
9115,45.575,110.14453781512606
9116,45.58,998.8816384853536
9117,45.585,96.18198495688864
9118,45.59,246.20239492838695
9119,45.595,108.81859692818597
9120,45.6,969.3330251906633
9121,45.605000000000004,105.30250307549396
9122,45.61,494.2616073532878
9123,45.615,123.91952019381334
9124,45.62,326.3287948338909
9125,45.625,245.8992788884329
9126,45.63,123.45992405733965
9127,45.635,330.8071614480637
9128,45.64,163.89762025712164
9129,45.645,138.78773038615532
9130,45.65,249.82452796473882
9131,45.655,108.63820969747202
9132,45.660000000000004,499.67881820347867
9133,45.665,141.4271167009475
9134,45.67,249.86917669486476
9135,45.675000000000004,247.67074106879244
9136,45.68,119.66289121565718
9137,45.685,312.09941215864274
9138,45.69,156.38717375093213
9139,45.695,116.12458816689278
9140,45.7,244.1103480386451
9141,45.705,303.9350724637681
9142,45.71,112.51419067546543
9143,45.715,116.67697785690441
9144,45.72,248.50716909586444
9145,45.725,141.2508924361824
9146,45.730000000000004,236.2189682360892
9147,45.735,197.20268936010154
9148,45.74,123.60910055404928
9149,45.745,106.55177319378112
9150,45.75,245.05164758121057
9151,45.755,109.47755272499478
9152,45.76,492.5782736347622
9153,45.765,119.84752978826756
9154,45.77,330.70283056059293
9155,45.775,232.42291920647236
9156,45.78,123.55084246494638
9157,45.785000000000004,45.154908652448675
9158,45.79,199.94775230013823
9159,45.795,134.53630998203747
9160,45.800000000000004,249.6312343768599
9161,45.805,249.9585220500596
9162,45.81,124.96808986085868
9163,45.815,99.96911049671084
9164,45.82,237.31492587982348
9165,45.825,110.77579695216967
9166,45.83,499.79790276453764
9167,45.835,116.56348831392602
9168,45.84,249.02357062281067
9169,45.845,154.24204758577577
9170,45.85,174.98869372940047
9171,45.855000000000004,109.70950275954068
9172,45.86,498.4318478906714
9173,45.865,283.1119811002362
9174,45.87,135.00833682042037
9175,45.875,248.0662408327419
9176,45.88,135.26522187822496
9177,45.885,247.3056603773585
9178,45.89,161.9109824358232
9179,45.895,134.78273723448697
9180,45.9,328.68145129692033
9181,45.905,106.16340994229017
9182,45.910000000000004,869.4660033167496
9183,45.915,97.25696795436627
9184,45.92,224.66677379613262
9185,45.925000000000004,117.7018100182405
9186,45.93,497.426944971537
9187,45.935,99.98102548211008
9188,45.94,999.5958055290753
9189,45.945,124.95319808144905
9190,45.95,250.06283908662732
9191,45.955,249.86917669486476
9192,45.96,124.97181336034801
9193,45.965,333.1721344030503
9194,45.97,162.05486438451433
9195,45.975,137.33355161913494
9196,45.980000000000004,331.9328901551124
9197,45.985,109.41757754415256
9198,45.99,497.3679592078738
9199,45.995,141.5751029501114
9200,46.0,240.98270611893133
9201,46.005,140.9328987601223
9202,46.01,246.66572571159728
9203,46.015,331.98543612474276
9204,46.02,140.21676194296793
9205,46.025,238.52957233848954
9206,46.03,199.27328012162675
9207,46.035000000000004,122.38639082606285
9208,46.04,247.68536671784577
9209,46.045,97.18260386014505
9210,46.050000000000004,499.9170441001192
9211,46.055,249.88406315162348
9212,46.06,133.6872569643654
9213,46.065,245.91369606003752
9214,46.07,190.2869068142637
9215,46.075,108.77344398340249
9216,46.08,198.18106218106217
9217,46.085,236.29881690140846
9218,46.09,123.36188235294118
9219,46.095,111.09856170370567
9220,46.1,333.0927573062262
9221,46.105000000000004,234.94868922249609
9222,46.11,124.99788407092832
9223,46.115,326.2018976512677
9224,46.12,111.06914175250907
9225,46.125,124.9792610250298
9226,46.13,249.88406315162348
9227,46.135,249.9138413871179
9228,46.14,124.02945264216223
9229,46.145,249.92873316648792
9230,46.15,199.85248010673274
9231,46.155,99.98817583675026
9232,46.160000000000004,249.94362672069602
9233,46.165,183.50194688716803
9234,46.17,157.6806015037594
9235,46.175000000000004,123.73308159773438
9236,46.18,249.18631178707224
9237,46.185,192.67325095319032
9238,46.19,138.4121704121704
9239,46.195,103.08454581203303
9240,46.2,236.685514361492
9241,46.205,211.36383793590002
9242,46.21,175.83968473567265
9243,46.215,108.9995841995842
9244,46.22,228.0008697542944
9245,46.225,119.54352163256
9246,46.230000000000004,229.0092274092274
9247,46.235,109.37192625622572
9248,46.24,498.1358669833729
9249,46.245,110.9310764348056
9250,46.25,333.3310021457522
9251,46.255,249.88406315162348
9252,46.26,124.95319808144905
9253,46.265,333.3310021457522
9254,46.27,165.8942372345054
9255,46.275,121.92035346782164
9256,46.28,311.450508650776
9257,46.285000000000004,121.89555058269639
9258,46.29,327.1432805553389
9259,46.295,295.5816772374912
9260,46.300000000000004,107.0166611384686
9261,46.305,97.34951839387257
9262,46.31,995.7986704653372
9263,46.315,138.7372320719767
9264,46.32,242.31925587844475
9265,46.325,109.26650341270255
9266,46.33,246.13015668094596
9267,46.335,108.70015031358524
9268,46.34,198.5657340339914
9269,46.345,110.07805159698711
9270,46.35,993.4400757934628
9271,46.355000000000004,105.46401810409857
9272,46.36,333.4900214677586
9273,46.365,142.7994007898679
9274,46.37,249.83940910173934
9275,46.375,236.6187521155365
9276,46.38,124.95692069355896
9277,46.385,333.03986025091314
9278,46.39,142.86263156102046
9279,46.395,98.56427127884571
9280,46.4,228.38573373264362
9281,46.405,110.30385272846812
9282,46.410000000000004,992.2649633309676
9283,46.415,98.91993113369968
9284,46.42,998.1684911946692
9285,46.425000000000004,140.62576275732582
9286,46.43,199.6812187574387
9287,46.435,249.9138413871179
9288,46.44,139.55428381300948
9289,46.445,330.7289071124428
9290,46.45,142.6585490289446
9291,46.455,288.28812976836895
9292,46.46,166.55299209784377
9293,46.465,124.986709577448
9294,46.47,333.1456711675933
9295,46.475,99.98579227156786
9296,46.480000000000004,1000.072484501669
9297,46.485,121.33838632221483
9298,46.49,248.3012076722709
9299,46.495,327.7312080012502
9300,46.5,139.3734299195853
9301,46.505,249.83940910173934
9302,46.51,141.53210730555088
9303,46.515,249.92873316648792
9304,46.52,135.09530711501915
9305,46.525,140.60219235023968
9306,46.53,249.79477100827825
9307,46.535000000000004,250.04793132228448
9308,46.54,142.7994007898679
9309,46.545,289.5818834576084
9310,46.550000000000004,108.14242619569421
9311,46.555,110.40547512503291
9312,46.56,998.8816384853536
9313,46.565,136.71579908080446
9314,46.57,235.6085833052466
9315,46.575,113.33812521955306
9316,46.58,244.5800921336521
9317,46.585,110.85191743531463
9318,46.59,499.38135492320515
9319,46.595,111.1191649446299
9320,46.6,499.79790276453764
9321,46.605000000000004,138.17506176906605
9322,46.61,245.15190835232917
9323,46.615,304.1554749818709
9324,46.62,140.8855597729334
9325,46.625,322.56433130815964
9326,46.63,124.95319808144905
9327,46.635,103.78857765020291
9328,46.64,183.1173979480463
9329,46.645,82.37531669187108
9330,46.65,328.81028535591093
9331,46.655,108.90053226015839
9332,46.660000000000004,500.51360381861576
9333,46.665,124.93458834743238
9334,46.67,333.2250734885199
9335,46.675000000000004,250.01812112541725
9336,46.68,135.3219551540571
9337,46.685,333.0927573062262
9338,46.69,118.46643129501483
9339,46.695,99.96672784040804
9340,46.7,300.6669534050179
9341,46.705,249.94362672069602
