sample_number,time_approx,sampling_rate_hz
805,4.025,123.56904221783579
806,4.03,496.8377161809998
807,4.035,122.98569082805535
808,4.04,495.60486825002954
809,4.045,121.13163518743141
810,4.05,495.01994570990206
811,4.055,123.65283018867925
812,4.0600000000000005,433.7888095976833
813,4.065,117.53689225164635
814,4.07,992.4997633696166
815,4.075,116.5311032700803
816,4.08,988.9893892949776
817,4.085,118.18269935193013
818,4.09,497.54495848161326
819,4.095,119.30888920494951
820,4.1,850.9442077500507
821,4.105,124.20207284572105
822,4.11,494.08693603486864
823,4.115,119.50945976749487
824,4.12,497.54495848161326
825,4.125,131.90050001572376
826,4.13,496.4848484848485
827,4.135,119.895492096161
828,4.14,426.85772440464075
829,4.1450000000000005,132.97520765962844
830,4.15,459.80092085069066
831,4.155,123.1120373359946
832,4.16,495.2537489668202
833,4.165,121.11414628512027
834,4.17,497.54495848161326
835,4.175,140.52211203430716
836,4.18,497.6039862379879
837,4.1850000000000005,117.916896260894
838,4.19,407.3326211517918
839,4.195,136.4001300813008
840,4.2,495.8978481910617
841,4.205,121.82827930754037
842,4.21,497.1910858226648
843,4.215,131.6231720328877
844,4.22,489.5884206840201
845,4.225,118.43632461738295
846,4.23,437.63606010016696
847,4.235,123.89755708504416
848,4.24,988.7562470532768
849,4.245,121.41917554423344
850,4.25,461.01384919762586
851,4.255,123.875601760241
852,4.26,493.9705570604169
853,4.265,117.30350151023605
854,4.2700000000000005,987.1273240762532
855,4.275,123.08674727080643
856,4.28,497.66302800189845
857,4.285,118.12278923059593
858,4.29,458.44398294895615
859,4.295,133.4618003627454
860,4.3,467.27985739750443
861,4.305,123.55084246494638
862,4.3100000000000005,495.6634365398251
863,4.315,117.44474001064039
864,4.32,990.8584927947082
865,4.325,122.72300084852387
866,4.33,496.66121965660153
867,4.335,120.31853126792886
868,4.34,420.01842579611457
869,4.345,135.71603300436823
870,4.3500000000000005,496.19117473086476
871,4.355,124.10652148183217
872,4.36,495.01994570990206
873,4.365,130.98604041098028
874,4.37,494.31985857395404
875,4.375,123.19882508444705
876,4.38,495.1952774498229
877,4.385,123.69294287652245
878,4.39,490.9063670411985
879,4.3950000000000005,123.64553976770237
880,4.4,495.01994570990206
881,4.405,123.76594175101066
882,4.41,488.10706388921216
883,4.415,131.24015144403768
884,4.42,497.4859447277903
885,4.425,123.35462619845892
886,4.43,383.14643281264273
887,4.4350000000000005,124.13223238332002
888,4.44,989.9230587679962
889,4.445,121.53175707000463
890,4.45,454.4208017334778
891,4.455,123.2603738098037
892,4.46,462.5390383767093
893,4.465,119.63217341699944
894,4.47,992.4997633696166
895,4.4750000000000005,123.31473260224033
896,4.48,497.426944971537
897,4.485,120.56408634913335
898,4.49,495.37073343569153
899,4.495,130.54980079681275
900,4.5,484.7225239801225
901,4.505,123.60910055404928
902,4.51,481.7163202021362
903,4.515,122.64764021287795
904,4.5200000000000005,494.4946946474888
905,4.525,123.875601760241
906,4.53,440.99505835348543
907,4.535,123.55084246494638
908,4.54,991.7956963821234
909,4.545,122.01256690714452
910,4.55,495.9564857514485
911,4.555,123.37276818542813
912,4.5600000000000005,404.8165235015925
913,4.565,123.71118452100048
914,4.57,496.07380248373744
915,4.575,140.82406661294655
916,4.58,496.0151371807001
917,4.585,123.60545781392744
918,4.59,495.1368197379294
919,4.595,123.43085842088226
920,4.6000000000000005,495.37073343569153
921,4.605,123.53264807233529
922,4.61,448.25307256599336
923,4.615,117.58302262341958
924,4.62,988.7562470532768
925,4.625,123.14818403358878
926,4.63,497.13215597961363
927,4.635,103.91457522978966
928,4.64,906.0928926333982
929,4.6450000000000005,141.36038556165954
930,4.65,331.98543612474276
931,4.655,139.74491903778238
932,4.66,331.8015979748438
933,4.665,135.54498448810756
934,4.67,496.66121965660153
935,4.675,123.82074747594025
936,4.68,420.86132851695766
937,4.6850000000000005,112.77739237987686
938,4.69,997.9310016654771
939,4.695,141.09883603579357
940,4.7,331.2251441206665
941,4.705,120.01900020030331
942,4.71,982.2725995316159
943,4.715,121.48599565532223
944,4.72,496.4260859273287
945,4.7250000000000005,123.20606292042417
946,4.73,490.0460334151186
947,4.735,109.11584588568901
948,4.74,993.9109004739337
949,4.745,134.64860353130015
