sample_number,time_approx,sampling_rate_hz
5440,27.2,408.9609984399376
5441,27.205000000000002,141.26040684359424
5442,27.21,329.3524931291716
5443,27.215,159.17662239089185
5444,27.22,277.41940604537336
5445,27.225,141.84801650377085
5446,27.23,329.37835715407573
5447,27.235,164.7927078422128
5448,27.240000000000002,247.91961224731057
5449,27.245,141.17007169061964
5450,27.25,329.3007772630918
5451,27.255,141.2937173656729
5452,27.26,329.3524931291716
5453,27.265,165.0326185323628
5454,27.27,283.8208147245906
5455,27.275000000000002,164.44381714106484
5456,27.28,247.3931815500767
5457,27.285,165.2146374128491
5458,27.29,247.84636293801336
5459,27.295,141.52733162370092
5460,27.3,330.989898989899
5461,27.305,164.07072445626662
5462,27.310000000000002,247.33482722019107
5463,27.315,165.35793416124582
5464,27.32,247.80243412501477
5465,27.325,164.89636735335745
5466,27.330000000000002,293.14397539837853
5467,27.335,165.0715888071156
5468,27.34,247.20363057700243
5469,27.345,165.57334596557715
5470,27.35,248.09558736543238
5471,27.355,161.62398366151592
5472,27.36,246.97073544132368
5473,27.365000000000002,164.902850402988
5474,27.37,283.85923118570656
5475,27.375,165.5014796985361
5476,27.38,248.37472612068456
5477,27.385,164.05147260140023
5478,27.39,248.12494084240416
5479,27.395,163.55250536166895
5480,27.400000000000002,246.70925239691783
5481,27.405,165.22765412645262
5482,27.41,247.7438865918488
5483,27.415,164.50831502980859
5484,27.42,287.14342438556855
5485,27.425,165.20812982511424
5486,27.43,246.2891368173811
5487,27.435000000000002,165.34489691331257
5488,27.44,247.50997285495103
5489,27.445,164.64392541707556
5490,27.45,248.5955429113324
5491,27.455000000000002,141.51778122680344
5492,27.46,329.09407610827776
5493,27.465,165.2927684729064
5494,27.47,282.0458610718849
5495,27.475,164.8510002751248
5496,27.48,248.43357223242316
5497,27.485,165.23416325244247
5498,27.490000000000002,249.77989518818484
5499,27.495,155.80624071322435
5500,27.5,292.2452619843924
5501,27.505,163.7248809430869
5502,27.51,247.9049589219221
5503,27.515,165.18210459987398
5504,27.52,246.318064364576
5505,27.525000000000002,165.2602048857368
5506,27.53,248.4041456914421
5507,27.535,163.39322165952473
5508,27.54,281.5347026446503
5509,27.545,163.51424895715567
5510,27.55,247.34941322167836
5511,27.555,165.11707739548066
5512,27.560000000000002,248.1983549322445
5513,27.565,164.47605976236227
5514,27.57,247.36400094361878
5515,27.575,163.68015609756097
5516,27.580000000000002,246.6367164530166
5517,27.585,162.68342254285935
5518,27.59,300.4300551536423
5519,27.595,160.13072194861223
5520,27.6,248.6987251704714
5521,27.605,164.5857793125098
5522,27.61,245.0373313080563
5523,27.615000000000002,165.92048736105068
5524,27.62,234.3055695212558
5525,27.625,164.50186296427032
5526,27.63,312.4947101773208
5527,27.635,165.43620084408155
5528,27.64,246.4193643146701
5529,27.645,164.3729278520202
5530,27.650000000000002,248.52189370148724
5531,27.655,162.52582632619058
5532,27.66,247.3931815500767
5533,27.665,165.3774938884946
5534,27.67,234.856598913713
5535,27.675,165.0326185323628
5536,27.68,309.382901821937
5537,27.685000000000002,164.45671267252195
5538,27.69,243.78401627433885
5539,27.695,164.59223796256327
5540,27.7,247.36400094361878
5541,27.705000000000002,164.53412835399342
5542,27.71,247.43696537077457
5543,27.715,164.52122067937555
5544,27.72,234.33175037711604
5545,27.725,165.18210459987398
5546,27.73,240.6232574149504
5547,27.735,163.91043026300363
5548,27.740000000000002,327.5776319900031
5549,27.745,163.50787462965852
5550,27.75,245.00870377942636
5551,27.755,163.9552810569932
5552,27.76,245.10892940626462
5553,27.765,163.94246404002502
5554,27.77,294.2545250456012
5555,27.775000000000002,163.62268861668096
5556,27.78,245.64005856515374
5557,27.785,163.92964902681155
5558,27.79,243.33143818529908
5559,27.795,163.76963023700753
5560,27.8,284.72635937818205
5561,27.805,163.712099921936
5562,27.810000000000002,243.67071399523616
5563,27.815,163.91043026300363
5564,27.82,245.15190835232917
5565,27.825,163.94246404002502
5566,27.830000000000002,285.07469584720997
5567,27.835,163.5015007991268
5568,27.84,246.46280408978728
5569,27.845,162.8982445238465
5570,27.85,244.28095515433895
5571,27.855,162.60143438650903
5572,27.86,224.2823378428961
5573,27.865000000000002,163.78242024288335
5574,27.87,327.47532792004995
5575,27.875,163.57164027766945
5576,27.88,244.23828102253538
5577,27.885,163.55250536166895
5578,27.89,285.4044637996734
5579,27.895,163.6929321312883
5580,27.900000000000002,246.53523775936048
5581,27.905,163.89121600500155
5582,27.91,244.26672878690815
5583,27.915,163.90402500976944
5584,27.92,283.53302237544784
5585,27.925,163.68654386512645
5586,27.93,245.76960037501465
5587,27.935000000000002,163.49512746550246
5588,27.94,244.39482577788138
5589,27.945,163.89762025712164
5590,27.95,283.78240866035185
5591,27.955000000000002,163.59716046493486
5592,27.96,246.54972960263345
5593,27.965,163.73766396002497
5594,27.97,245.16623801730185
5595,27.975,163.88481225335053
5596,27.98,282.2356503600027
5597,27.985,163.55250536166895
5598,27.990000000000002,246.46280408978728
5599,27.995,163.5333749220212
5600,28.0,244.309412861137
5601,28.005,163.87840900210986
5602,28.01,245.49628328943518
5603,28.015,163.82080224973635
5604,28.02,300.3440028643036
5605,28.025000000000002,163.01853939134827
5606,28.03,244.309412861137
5607,28.035,163.87200625122094
5608,28.04,246.57871840094063
5609,28.045,163.64822473663676
5610,28.05,284.43672860436726
5611,28.055,163.53975123796155
5612,28.060000000000002,245.7120093731693
5613,28.065,163.94246404002502
5614,28.07,245.64005856515374
5615,28.075,163.65461001209567
5616,28.080000000000002,282.9019290435721
5617,28.085,163.712099921936
5618,28.09,244.3805861446134
5619,28.095,163.8656040006251
5620,28.1,245.81281134618766
5621,28.105,163.3741284618081
5622,28.11,285.03594971117906
5623,28.115000000000002,163.9168360168829
5624,28.12,244.20983988355167
5625,28.125,163.9552810569932
5626,28.13,245.81281134618766
5627,28.135,162.8982445238465
5628,28.14,286.00777361063757
5629,28.145,163.96169031703218
5630,28.150000000000002,244.45180090919686
5631,28.155,163.9552810569932
5632,28.16,245.79840600093766
5633,28.165,163.41868619964154
5634,28.17,284.61043631675375
5635,28.175,163.9488722980104
5636,28.18,244.16719059261845
5637,28.185000000000002,163.91043026300363
5638,28.19,245.0373313080563
5639,28.195,162.4188351920694
5640,28.2,287.6554420135793
5641,28.205000000000002,140.55507523206327
5642,28.21,323.43491671807527
5643,28.215,163.9488722980104
5644,28.22,245.85603751465416
5645,28.225,161.86724297622723
5646,28.23,290.0023508262463
5647,28.235,165.09757921668964
5648,28.240000000000002,246.39041297068673
5649,28.245,164.59223796256327
5650,28.25,248.52189370148724
5651,28.255,163.7248809430869
5652,28.26,248.4041456914421
5653,28.265,165.31882858381616
5654,28.27,246.57871840094063
5655,28.275000000000002,165.3840148259138
5656,28.28,286.7900170940171
5657,28.285,164.85747975788067
5658,28.29,246.7673118785668
5659,28.295,165.874555089773
5660,28.3,247.78779464760441
5661,28.305,162.95520416488597
5662,28.310000000000002,246.73827872227778
5663,28.315,164.87044025157232
5664,28.32,236.33876148081364
5665,28.325,165.95987813081155
5666,28.330000000000002,302.09622587150676
5667,28.335,164.61807763256016
5668,28.34,248.22773273362137
5669,28.345,164.75386911776258
5670,28.35,246.92711644884022
5671,28.355,164.10282092413632
5672,28.36,244.39482577788138
5673,28.365000000000002,165.11057749084753
5674,28.37,236.76567880327406
5675,28.375,165.0715888071156
5676,28.38,307.65818235164676
5677,28.385,165.63219207834774
5678,28.39,246.10127325001466
5679,28.395,165.22114551327505
5680,28.400000000000002,248.56607798980681
5681,28.405,162.24919732312097
5682,28.41,242.95088044485635
5683,28.415,164.92230261088392
5684,28.42,243.06351414000926
5685,28.425,165.20162275000985
5686,28.43,302.16151574094084
5687,28.435000000000002,164.55994978028878
5688,28.44,246.73827872227778
5689,28.445,164.65685235347232
5690,28.45,247.84636293801336
5691,28.455000000000002,163.67376882853353
5692,28.46,241.24606004831475
5693,28.465,164.8186104998428
5694,28.47,235.76750983698707
5695,28.475,166.0847390512394
5696,28.48,315.1479449996243
5697,28.485,165.11057749084753
5698,28.490000000000002,247.4077744352032
5699,28.495,163.48875462872735
5700,28.5,248.66923578585403
5701,28.505,164.4373701336888
5702,28.51,246.49177244945932
5703,28.515,164.90933396241252
5704,28.52,247.42236904200095
5705,28.525000000000002,164.73445661992852
5706,28.53,289.2224520755758
5707,28.535,165.4427264121174
5708,28.54,246.18794388683455
5709,28.545,165.91392405063291
5710,28.55,247.59763872491146
5711,28.555,162.67080359913123
5712,28.560000000000002,247.71462319867706
5713,28.565,164.6245388178036
5714,28.57,246.5207476196074
5715,28.575,165.4427264121174
5716,28.580000000000002,288.20889163746307
5717,28.585,164.80565815324164
5718,28.59,248.13962018576584
5719,28.595,165.0326185323628
5720,28.6,247.33482722019107
5721,28.605,163.60992354501482
5722,28.61,246.97073544132368
5723,28.615000000000002,165.01314029427965
5724,28.62,248.43357223242316
5725,28.625,165.70417193426044
5726,28.63,283.9168753807622
5727,28.635,165.58641926569285
5728,28.64,248.03690124186872
5729,28.645,160.65206067105868
5730,28.650000000000002,247.68536671784577
5731,28.655,165.02612527541706
5732,28.66,246.5207476196074
5733,28.665,165.20162275000985
5734,28.67,245.15190835232917
5735,28.675,165.01314029427965
5736,28.68,299.2511415525114
5737,28.685000000000002,163.0312123450072
5738,28.69,245.81281134618766
5739,28.695,165.3970582436216
5740,28.7,244.22405962501455
5741,28.705000000000002,141.39374325782092
5742,28.71,330.4422910265501
5743,28.715,165.55373988553384
5744,28.72,239.57868281258925
5745,28.725,165.42967579080224
5746,28.73,302.9034447894851
5747,28.735,149.40172401510293
5748,28.740000000000002,246.8253986935797
5749,28.745,141.47959252512987
5750,28.75,329.06825670798685
5751,28.755,161.65512988514607
5752,28.76,330.85935158160447
5753,28.765,164.59223796256327
5754,28.77,247.26192300890173
5755,28.775000000000002,165.2602048857368
5756,28.78,243.93997906246366
5757,28.785,165.13007874015747
5758,28.79,247.67074106879244
5759,28.795,164.26349181483513
5760,28.8,285.3462140281652
5761,28.805,162.72760426770125
5762,28.810000000000002,246.86898175397292
5763,28.815,165.05859667073315
5764,28.82,247.46616319546877
5765,28.825,164.84452130168214
5766,28.830000000000002,276.0863612427593
5767,28.835,165.09757921668964
5768,28.84,246.4193643146701
5769,28.845,157.50888129482894
5770,28.85,282.1217461491895
5771,28.855,163.88481225335053
5772,28.86,247.8610093369578
5773,28.865000000000002,165.5014796985361
5774,28.87,246.13015668094596
5775,28.875,165.45577909270216
5776,28.88,248.27181247780277
5777,28.885,164.01939621460974
5778,28.89,247.656117146906
5779,28.895,165.47536197577622
5780,28.900000000000002,245.45318352059925
5781,28.905,166.04528899445765
5782,28.91,269.22806341870466
5783,28.915,164.55349366393347
5784,28.92,247.50997285495103
5785,28.925,165.5994946304485
5786,28.93,282.7684217622868
5787,28.935000000000002,165.25369370789173
5788,28.94,247.08712812960235
5789,28.945,155.2928283164871
5790,28.95,288.6055184751944
5791,28.955000000000002,165.42967579080224
5792,28.96,246.56422314972664
5793,28.965,163.51424895715567
5794,28.97,247.01436984687868
5795,28.975,164.63746271000156
5796,28.98,247.07257304429783
5797,28.985,165.50801041748875
5798,28.990000000000002,246.56422314972664
5799,28.995,164.3729278520202
5800,29.0,291.21044226897175
5801,29.005,165.07808564231738
5802,29.01,247.45156342182892
5803,29.015,164.47605976236227
5804,29.02,246.53523775936048
5805,29.025000000000002,164.95473315766705
5806,29.03,248.080913231206
5807,29.035,164.9871764613327
5808,29.04,247.20363057700243
5809,29.045,165.08458298894004
5810,29.05,285.07469584720997
5811,29.055,163.4123193205283
5812,29.060000000000002,248.3600189483657
5813,29.065,164.45671267252195
5814,29.07,247.17449466674523
5815,29.075,165.31231278574808
5816,29.080000000000002,247.1162434454722
5817,29.085,164.5664064032644
5818,29.09,281.61031287766883
5819,29.095,151.47360057782592
5820,29.1,244.98008293908066
5821,29.105,165.3774938884946
5822,29.11,306.39959091241144
5823,29.115000000000002,164.50186296427032
5824,29.12,247.84636293801336
5825,29.125,164.92230261088392
5826,29.13,247.72925403106728
5827,29.135,162.57622388464668
5828,29.14,245.4388202937562
5829,29.145,162.57622388464668
5830,29.150000000000002,292.3267354335099
5831,29.155,164.6956453449562
5832,29.16,248.25711749038177
5833,29.165,164.97419760855885
5834,29.17,246.21684766656884
5835,29.175,164.87044025157232
5836,29.18,248.3894350349402
5837,29.185000000000002,163.90402500976944
5838,29.19,248.02223404884396
5839,29.195,140.8619022031166
5840,29.2,407.49091615661126
5841,29.205000000000002,139.712334699044
5842,29.21,330.07822460061385
5843,29.215,164.84452130168214
5844,29.22,247.29107953540475
5845,29.225,164.85747975788067
5846,29.23,246.60771401693322
5847,29.235,161.53061696064083
5848,29.240000000000002,294.9788311414305
5849,29.245,141.5751029501114
5850,29.25,319.34703822141006
5851,29.255,140.5032828621198
5852,29.26,328.8360642885143
5853,29.265,165.4427264121174
5854,29.27,243.727351966994
5855,29.275000000000002,164.84452130168214
5856,29.28,291.6153792671904
5857,29.285,164.8121340720657
5858,29.29,246.30359974161723
5859,29.295,119.89206494397439
5860,29.3,493.6217488525362
5861,29.305,164.7927078422128
5862,29.310000000000002,290.82679240049924
5863,29.315,164.4309236318018
5864,29.32,246.56422314972664
5865,29.325,165.31231278574808
5866,29.330000000000002,247.91961224731057
5867,29.335,160.43084455324356
5868,29.34,281.78058448102115
5869,29.345,117.99651156248241
5870,29.35,497.66302800189845
5871,29.355,165.5014796985361
5872,29.36,287.9121361889072
5873,29.365000000000002,164.8121340720657
5874,29.37,248.1983549322445
5875,29.375,165.02612527541706
5876,29.38,246.73827872227778
5877,29.385,165.13007874015747
5878,29.39,243.24676680392042
5879,29.395,123.62731747575677
5880,29.400000000000002,460.9125274725275
5881,29.405,165.5145416518685
5882,29.41,300.58076537193637
5883,29.415,165.2406728913052
5884,29.42,248.00756859035005
5885,29.425,163.92324227146597
5886,29.43,248.09558736543238
5887,29.435000000000002,160.70130268199233
5888,29.44,280.5366865092636
5889,29.445,118.16605155655726
5890,29.45,496.1324816654838
5891,29.455000000000002,164.825087436633
5892,29.46,289.7018925265921
5893,29.465,165.54720555730975
5894,29.47,246.00023460410557
5895,29.475,165.46883383304402
5896,29.48,247.68536671784577
5897,29.485,164.59869711953536
5898,29.490000000000002,242.73997337808902
5899,29.495,123.41996233521657
5900,29.5,496.4260859273287
5901,29.505,165.82864824259676
5902,29.51,288.86391184573
5903,29.515,165.40358072403185
5904,29.52,247.1162434454722
5905,29.525000000000002,165.63219207834774
5906,29.53,238.3804489911907
5907,29.535,164.74092694422623
5908,29.54,248.0662408327419
5909,29.545,124.2904047887157
5910,29.55,430.84786851566514
5911,29.555,165.5994946304485
5912,29.560000000000002,238.9916809116809
5913,29.565,159.95362672565022
5914,29.57,328.32125244618396
5915,29.575,165.5276056671534
5916,29.580000000000002,247.50997285495103
5917,29.585,165.19511618747538
5918,29.59,247.61225574118896
5919,29.595,127.71936662606578
5920,29.6,491.9427633122214
5921,29.605,164.85747975788067
5922,29.61,248.13962018576584
5923,29.615000000000002,165.52107340173637
5924,29.62,284.1861914763873
5925,29.625,164.9871764613327
5926,29.63,247.17449466674523
5927,29.635,164.6762465645858
5928,29.64,237.98819791193827
5929,29.645,123.49263926510423
5930,29.650000000000002,408.4432758788587
5931,29.655,162.02982307038553
5932,29.66,330.7549877769892
5933,29.665,164.72798680386458
5934,29.67,246.54972960263345
5935,29.675,142.01611701767453
5936,29.68,317.6299886406664
5937,29.685000000000002,162.00478949401312
5938,29.69,294.93734617818717
5939,29.695,117.99651156248241
5940,29.7,495.6634365398251
5941,29.705000000000002,165.08458298894004
5942,29.71,289.6618784530387
5943,29.715,165.6845348607545
5944,29.72,245.15190835232917
5945,29.725,164.72798680386458
5946,29.73,248.03690124186872
5947,29.735,141.40327691996495
5948,29.740000000000002,322.4899277256651
5949,29.745,123.33286285579864
5950,29.75,495.37073343569153
5951,29.755,164.76681332495286
5952,29.76,293.63651638196586
5953,29.765,164.85747975788067
5954,29.77,247.33482722019107
5955,29.775000000000002,165.13658018032206
5956,29.78,243.74151557415155
5957,29.785,164.99366665355416
5958,29.79,247.02891807526944
5959,29.795,123.350998441314
5960,29.8,411.65021101187557
5961,29.805,162.16764614908755
5962,29.810000000000002,329.89649205600125
5963,29.815,164.75386911776258
5964,29.82,248.11026323572906
5965,29.825,165.4101037188942
5966,29.830000000000002,246.79635186819652
5967,29.835,165.57334596557715
5968,29.84,246.04352672024402
5969,29.845,124.13223238332002
5970,29.85,409.64000390663153
5971,29.855,163.0312123450072
5972,29.86,328.47552666614456
5973,29.865000000000002,165.16259106123252
5974,29.87,247.9049589219221
5975,29.875,165.3057975012809
5976,29.88,240.60945387792566
5977,29.885,165.5994946304485
5978,29.89,279.04357660834273
5979,29.895,116.84599955426789
5980,29.900000000000002,414.00690948573686
5981,29.905,141.71861062305717
5982,29.91,495.4292463973541
5983,29.915,165.07808564231738
5984,29.92,247.1890617633192
5985,29.925,165.2927684729064
5986,29.93,241.37100765379526
5987,29.935000000000002,164.825087436633
5988,29.94,247.45156342182892
5989,29.945,122.57237207399398
5990,29.95,405.71715999226154
5991,29.955000000000002,166.17686212361332
5992,29.96,291.2711111111111
5993,29.965,163.82720099992187
5994,29.97,295.97798320513726
5995,29.975,165.13007874015747
5996,29.98,244.52305719116188
5997,29.985,165.5602747296124
5998,29.990000000000002,239.82526159300133
5999,29.995,120.08772582815587
6000,30.0,496.07380248373744
6001,30.005,165.47536197577622
6002,30.01,244.82278776558488
6003,30.015,165.7107186598712
6004,30.02,247.37859038631672
6005,30.025000000000002,165.50801041748875
6006,30.03,299.78586234007577
6007,30.035,165.2927684729064
6008,30.04,246.0723965972426
6009,30.045,120.80716610501455
6010,30.05,393.5357477950835
6011,30.055,165.22765412645262
6012,30.060000000000002,329.81866792482504
6013,30.065,165.20162275000985
6014,30.07,247.43696537077457
6015,30.075,164.6116169544741
6016,30.080000000000002,284.0899485234354
6017,30.085,164.76681332495286
6018,30.09,248.22773273362137
6019,30.095,114.63605553733464
6020,30.1,410.88401253918494
6021,30.105,140.39981254602665
6022,30.11,494.02873969375736
6023,30.115000000000002,141.50345804797408
6024,30.12,393.9793349614879
6025,30.125,165.46230620537298
6026,30.13,247.27650041268717
6027,30.135,165.24718304310142
6028,30.14,240.01739628040056
6029,30.145,118.55014132278123
6030,30.150000000000002,495.7806146572104
6031,30.155,165.54067174487903
6032,30.16,312.30856291883845
6033,30.165,165.03911230030693
6034,30.17,247.52457952198287
6035,30.175,164.96122079760875
6036,30.18,246.20239492838695
6037,30.185000000000002,165.80242716527653
6038,30.19,266.864159826939
6039,30.195,106.02922291319076
6040,30.2,995.3260560037969
6041,30.205000000000002,140.98974755453966
6042,30.21,326.4049805447471
6043,30.215,156.5506121230218
6044,30.22,326.65919003115266
6045,30.225,165.34489691331257
6046,30.23,244.69424187620325
6047,30.235,160.5290875688916
6048,30.240000000000002,278.2475786121799
6049,30.245,113.03573546057241
6050,30.25,496.3673372781065
6051,30.255,164.41803214425715
6052,30.26,247.4077744352032
6053,30.265,165.11707739548066
6054,30.27,330.28616426490277
6055,30.275000000000002,165.24718304310142
6056,30.28,247.656117146906
6057,30.285,165.22114551327505
6058,30.29,242.48736775163323
6059,30.295,115.18066730742825
6060,30.3,494.90312684365784
6061,30.305,165.56681008960643
6062,30.310000000000002,328.50125313283206
6063,30.315,165.4101037188942
6064,30.32,246.91258020839464
6065,30.325,164.87044025157232
6066,30.330000000000002,247.656117146906
6067,30.335,164.96770894788594
6068,30.34,245.6976158397282
6069,30.345,118.3594548071225
6070,30.35,396.025304503824
6071,30.355,141.75692848452076
6072,30.36,494.8447380840019
6073,30.365000000000002,165.23416325244247
6074,30.37,290.52462422941056
6075,30.375,165.3840148259138
6076,30.38,247.97824287572425
6077,30.385,164.87692126262826
6078,30.39,259.16361838853186
6079,30.395,165.31231278574808
6080,30.400000000000002,244.65142323845077
6081,30.405,163.40595293750974
6082,30.41,248.4630057461051
6083,30.415,164.30209965528047
6084,30.42,247.84636293801336
6085,30.425,165.5276056671534
6086,30.43,280.8748409562713
6087,30.435000000000002,156.2473550886604
6088,30.44,277.3827127835461
6089,30.445,164.13492995225798
6090,30.45,248.7872353045851
6091,30.455000000000002,163.0438872691934
6092,30.46,246.7673118785668
6093,30.465,165.4231512522185
6094,30.47,247.46616319546877
6095,30.475,164.70858040447672
6096,30.48,283.59053414469236
6097,30.485,156.0439004427248
6098,30.490000000000002,246.2457582340163
6099,30.495,135.96239748452138
6100,30.5,330.7549877769892
6101,30.505,160.78754887679216
6102,30.51,329.7927347067149
6103,30.515,165.00664856996735
6104,30.52,245.9713816561107
6105,30.525000000000002,165.41662722826945
6106,30.53,248.31590787993605
6107,30.535,164.01298244241974
6108,30.54,247.4077744352032
6109,30.545,134.92581869651934
6110,30.55,329.4300973923971
6111,30.555,164.50186296427032
6112,30.560000000000002,284.5525101763908
6113,30.565,163.712099921936
6114,30.57,247.07257304429783
6115,30.575,165.4231512522185
6116,30.580000000000002,300.5376898824878
6117,30.585,165.22765412645262
6118,30.59,248.11026323572906
6119,30.595,164.6956453449562
6120,30.6,248.16898408378202
6121,30.605,164.57932116931528
6122,30.61,246.8108744262681
6123,30.615000000000002,162.68973274892363
6124,30.62,234.64637762237763
6125,30.625,164.72798680386458
6126,30.63,311.82097985279904
6127,30.635,165.16909506182563
6128,30.64,247.37859038631672
6129,30.645,165.07808564231738
6130,30.650000000000002,248.74297236389515
6131,30.655,164.30209965528047
6132,30.66,247.68536671784577
6133,30.665,165.50801041748875
6134,30.67,246.2891368173811
6135,30.675,165.2406728913052
6136,30.68,281.3647279801436
6137,30.685000000000002,164.73445661992852
6138,30.69,247.1162434454722
6139,30.695,165.1495845966059
6140,30.7,247.45156342182892
6141,30.705000000000002,164.99366665355416
6142,30.71,248.25711749038177
6143,30.715,165.16909506182563
6144,30.72,229.4100530547503
6145,30.725,165.24718304310142
6146,30.73,309.6341355381663
6147,30.735,163.94246404002502
6148,30.740000000000002,247.7585208813279
6149,30.745,164.74092694422623
6150,30.75,247.1890617633192
6151,30.755,165.26671657669726
6152,30.76,246.99982333195925
6153,30.765,164.71504869619855
6154,30.77,248.47772511848342
6155,30.775000000000002,141.6181247256643
6156,30.78,330.5985654607078
6157,30.785,141.78568048137382
6158,30.79,372.4297638074942
6159,30.795,165.4492524949706
6160,30.8,248.3453135176742
6161,30.805,165.1560875728461
6162,30.810000000000002,248.43357223242316
6163,30.815,165.46883383304402
6164,30.82,234.08326822189977
6165,30.825,164.45026465398942
6166,30.830000000000002,313.80398024839144
6167,30.835,164.84452130168214
6168,30.84,247.26192300890173
6169,30.845000000000002,164.23776333307228
6170,30.85,246.3614684287812
6171,30.855,165.60603308721917
6172,30.86,242.19332486430304
6173,30.865000000000002,164.80565815324164
6174,30.87,239.56499885766507
6175,30.875,165.07808564231738
6176,30.88,305.21787221656234
6177,30.885,165.31231278574808
6178,30.89,247.83171826991256
6179,30.895,165.0650924832743
6180,30.900000000000002,258.9715979254137
6181,30.905,163.09460668040595
6182,30.91,246.0723965972426
6183,30.915,165.20812982511424
6184,30.92,246.95619406500236
6185,30.925,165.01314029427965
6186,30.93,248.55134814814815
6187,30.935000000000002,160.904745463613
6188,30.94,293.9245970567624
6189,30.945,165.07808564231738
6190,30.95,248.4188580904999
6191,30.955000000000002,162.76549342232914
6192,30.96,247.3056603773585
6193,30.965,165.39053627760254
6194,30.970000000000002,246.97073544132368
6195,30.975,165.33837906023336
6196,30.98,246.85445235713024
6197,30.985,163.9488722980104
6198,30.990000000000002,291.43301834352417
6199,30.995,165.33837906023336
6200,31.0,246.62221438231316
6201,31.005,163.24060091850237
6202,31.01,248.16898408378202
6203,31.015,164.77328619131802
6204,31.02,247.77315689981097
6205,31.025000000000002,164.75386911776258
6206,31.03,246.33253068655665
6207,31.035,164.63100051026416
6208,31.04,291.4127700965747
6209,31.045,164.22490211433046
6210,31.05,248.63975339379928
6211,31.055,164.27635907880307
6212,31.060000000000002,246.46280408978728
6213,31.065,165.33837906023336
6214,31.07,247.3056603773585
6215,31.075,164.55994978028878
6216,31.080000000000002,246.83992467043313
6217,31.085,141.77130302518168
6218,31.09,329.45597360772916
6219,31.095000000000002,126.5784645098986
6220,31.1,497.0143381917289
6221,31.105,164.6116169544741
6222,31.11,289.7018925265921
6223,31.115000000000002,165.31882858381616
6224,31.12,246.18794388683455
6225,31.125,165.17559957468595
6226,31.13,243.91160735054663
6227,31.135,163.9873323689252
6228,31.14,247.78779464760441
6229,31.145,165.0715888071156
6230,31.150000000000002,244.32364420108348
6231,31.155,164.9806867796877
6232,31.16,295.12412046158175
6233,31.165,164.33428672178036
6234,31.17,248.27181247780277
6235,31.175,165.45577909270216
6236,31.18,240.71992653810835
6237,31.185000000000002,163.59716046493486
6238,31.19,247.656117146906
6239,31.195,164.21847226028737
6240,31.2,290.26325259515573
6241,31.205000000000002,141.7473470767151
6242,31.21,326.96476457748673
6243,31.215,165.33186172099806
6244,31.220000000000002,247.02891807526944
6245,31.225,164.46316119672196
6246,31.23,247.01436984687868
6247,31.235,163.52062378167642
6248,31.240000000000002,281.8752688172043
6249,31.245,164.15420140111934
6250,31.25,247.3056603773585
6251,31.255,139.0684350132626
6252,31.26,331.1466919311543
6253,31.265,165.80242716527653
6254,31.27,232.06285271660948
6255,31.275000000000002,165.23416325244247
6256,31.28,275.41558867949306
6257,31.285,161.586624032053
6258,31.29,290.72599986137106
6259,31.295,164.44381714106484
6260,31.3,247.14536562371103
6261,31.305,141.8048549597674
6262,31.310000000000002,328.8618472636036
6263,31.315,164.9806867796877
6264,31.32,246.66572571159728
6265,31.325,165.34489691331257
6266,31.330000000000002,246.21684766656884
6267,31.335,163.1517037498055
6268,31.34,290.7461527797033
6269,31.345000000000002,163.80800624877955
6270,31.35,247.5537980286844
6271,31.355,165.99271806237138
6272,31.36,247.07257304429783
6273,31.365000000000002,164.91581803169112
6274,31.37,247.91961224731057
6275,31.375,165.0715888071156
6276,31.38,245.59690830308
6277,31.385,163.66099578585923
6278,31.39,290.26325259515573
6279,31.395,162.77812706174564
6280,31.400000000000002,247.04346801743432
6281,31.405,164.99366665355416
6282,31.41,247.27650041268717
6283,31.415,165.01314029427965
6284,31.42,243.86906215477643
6285,31.425,165.46883383304402
6286,31.43,251.0356715345942
6287,31.435000000000002,164.9417594085493
6288,31.44,290.72599986137106
6289,31.445,160.7690597569857
6290,31.45,246.39041297068673
6291,31.455000000000002,165.41662722826945
6292,31.46,246.91258020839464
6293,31.465,164.83804283749262
6294,31.470000000000002,247.77315689981097
6295,31.475,164.66331658291458
6296,31.48,250.69057438288206
6297,31.485,165.32534489554592
6298,31.490000000000002,247.48076469199904
6299,31.495,164.825087436633
6300,31.5,301.943992513138
6301,31.505,164.44381714106484
6302,31.51,246.79635186819652
6303,31.515,165.28625472887768
6304,31.52,247.83171826991256
6305,31.525000000000002,164.86395975000983
6306,31.53,248.4188580904999
6307,31.535,164.17347737591984
6308,31.54,245.56814988290398
6309,31.545,165.95987813081155
6310,31.55,286.1053206002729
6311,31.555,164.75386911776258
6312,31.560000000000002,247.99290486607936
6313,31.565,142.82371369223958
6314,31.57,279.06214238190285
6315,31.575,155.31007924165002
6316,31.580000000000002,304.7300203429236
6317,31.585,142.80426270811344
6318,31.59,289.5818834576084
6319,31.595000000000002,142.82857726622626
6320,31.6,448.3489043292357
6321,31.605,140.46563965170796
6322,31.61,299.97882992418823
6323,31.615000000000002,142.8188504494688
6324,31.62,325.34160719826247
6325,31.625,166.61253674425996
6326,31.63,296.7318004952246
6327,31.635,142.75565841870596
6328,31.64,289.0629910406616
6329,31.645,142.84803487500852
6330,31.650000000000002,393.9423311731004
6331,31.655,142.84803487500852
6332,31.66,287.95166826857064
